provider_org_code,treatment_function_code,n_months,cluster,pressure_index_0_100,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,kh03_occupancy,cluster_mean_pressure,cluster_size
RJR,X02,54,1,68.97364382337989,0.4519253073532823,0.3942407407407408,0.02498699361579944,0.24378867924528302,0.41482222222222226,0.9272111111111111,54.271483523564385,135
RJR,X03,8,1,63.264620882349405,0.1975806451612903,0.4743875,0.011884973404255319,0.4803857142857143,0.387925,0.9037625,54.271483523564385,135
RJR,X04,20,1,70.98925543523882,0.38153078202995006,0.397835,0.011737390024340592,0.260945,0.43970000000000004,0.942615,54.271483523564385,135
RJR,X05,54,1,93.8185492620239,4.114867071657195,0.56945,0.12650422340724377,0.24378867924528302,0.41482222222222226,0.9272111111111111,54.271483523564385,135
RJR,X06,58,1,48.820616133635525,-0.6151164597997202,0.20169137931034484,0.014851618715249627,0.24059649122807017,0.40273448275862067,0.9285793103448275,54.271483523564385,135
RWW,C_100,84,1,63.92846150463879,0.4755639097744361,0.3981821428571428,0.08821880285607187,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_101,84,1,56.8327717219684,0.17341854740650664,0.33873095238095235,0.06266700837560715,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_110,84,1,67.28184096605149,0.656516190093785,0.46003452380952375,0.07381548997982537,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_120,84,1,58.7488457987073,0.38396891603356675,0.42986309523809524,0.05764350697616162,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_130,84,1,32.112178372566184,-0.02137792668198989,0.20597857142857143,0.005654823784658578,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_300,84,1,20.71086807928913,-0.514264581572274,0.052210714285714284,0.00042095001772421127,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_301,84,1,44.014641867827464,0.6986152780983151,0.25486547619047617,0.026894906585598868,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_320,84,1,39.47208531696066,0.15820133044213303,0.23175357142857145,0.014497745389517903,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_330,1,1,33.97129186602871,0.0,0.0,0.0,0.0162,0.37360000000000004,0.9391,54.271483523564385,135
RWW,C_340,84,1,45.0409316752807,0.9515319904298833,0.2963904761904762,0.01784004765010815,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_410,84,1,34.99088630667578,0.36414273799594893,0.21101428571428574,0.0022600176206359103,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
RWW,C_430,84,1,29.484796520807603,1.204268292682927,0.10811666666666667,0.0006292564886314886,0.17906666666666668,0.28828333333333334,0.8974214285714285,54.271483523564385,135
