provider_org_code,treatment_function_code,period,period_month,waiting_list_size,baseline_wl,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,ae_pressure_imputed,kh03_occupancy,pressure_index_raw,pressure_index_0_100
REM,X02,RTT-MAY-2021,2021-05-01,2907.0,2694.0,0.07906458797327387,0.1125,0.0010319917440660474,0.0743,0.27170000000000005,False,0.9796,-0.5385253794719531,33.06444220368503
REM,C_100,RTT-MAY-2021,2021-05-01,2585.0,2557.3333333333335,0.010818561001042726,0.634,0.20773694390715666,0.0743,0.27170000000000005,False,0.9796,2.624495178481825,97.87331561096343
REM,C_101,RTT-MAY-2021,2021-05-01,2631.0,1142.3333333333333,1.3031806244528745,0.339,0.034967692892436335,0.0743,0.27170000000000005,False,0.9796,0.4396065451652728,61.270510587588234
REM,C_320,RTT-MAY-2021,2021-05-01,1713.0,835.0,1.0514970059880238,0.0467,0.0,0.0743,0.27170000000000005,False,0.9796,-0.6249564055460244,30.809423411861765
REM,C_140,RTT-MAY-2021,2021-05-01,2716.0,1612.0,0.684863523573201,0.2706,0.08431516936671576,0.0743,0.27170000000000005,False,0.9796,0.6629622342132553,68.38390319919333
RET,C_400,RTT-MAY-2021,2021-05-01,6505.0,7202.333333333333,-0.09682047484611467,0.0876,0.0004611837048424289,0.0037,0.22124444444444447,True,0.7345,-2.060011594428669,6.160051333761115
RET,X03,RTT-MAY-2021,2021-05-01,63.0,65.0,-0.03076923076923077,0.0635,0.0,0.0037,0.22124444444444447,True,0.7345,-2.1181198607895366,5.7383811531762765
RJN,X04,RTT-MAY-2021,2021-05-01,56.0,61.0,-0.08196721311475408,0.5714,0.017857142857142856,0.3779,0.30610000000000004,False,0.7942,-0.34592275867567457,38.72948941241177
RJN,C_300,RTT-MAY-2021,2021-05-01,3.0,3.0,0.0,0.0,0.0,0.3779,0.30610000000000004,False,0.7942,-1.9179117492080313,7.122559354661289
RJR,C_110,RTT-MAY-2021,2021-05-01,2170.0,1417.0,0.5314043754410727,0.5908,0.18064516129032257,0.1732,0.21230000000000004,False,0.9714,1.888673975890063,93.72994774956457
RJR,C_160,RTT-MAY-2021,2021-05-01,795.0,1036.3333333333333,-0.23287230620778376,0.4428,0.23647798742138365,0.1732,0.21230000000000004,False,0.9714,1.9605204097330065,94.4082867357228
RJR,C_502,RTT-MAY-2021,2021-05-01,2666.0,2088.0,0.2768199233716475,0.5015,0.06751687921980495,0.1732,0.21230000000000004,False,0.9714,0.6181260416687282,67.10055917132642
RJR,C_300,RTT-MAY-2021,2021-05-01,618.0,581.3333333333334,0.06307339449541272,0.1812,0.003236245954692557,0.1732,0.21230000000000004,False,0.9714,-0.7785055177261919,26.684389036575308
RWW,C_101,RTT-MAY-2021,2021-05-01,1792.0,1605.6666666666667,0.11604733236454212,0.3092,0.10267857142857142,0.2694,0.20940000000000003,False,0.863,-0.2204763344949895,42.350352919607666
RWW,X05,RTT-MAY-2021,2021-05-01,4085.0,3989.0,0.02406618200050148,0.2676,0.07735618115055079,0.2694,0.20940000000000003,False,0.863,-0.5615742028564685,32.53277110642589
RWW,X06,RTT-MAY-2021,2021-05-01,118.0,202.0,-0.4158415841584159,0.0508,0.01694915254237288,0.2694,0.20940000000000003,False,0.863,-1.686383461227305,9.48757906315886
RWW,C_300,RTT-MAY-2021,2021-05-01,33.0,112.66666666666667,-0.7071005917159763,0.0606,0.0,0.2694,0.20940000000000003,False,0.863,-1.841669843536315,7.855898799156659
RBL,C_140,RTT-MAY-2021,2021-05-01,1185.0,1489.6666666666667,-0.20452002685164472,0.3654,0.09367088607594937,0.0147,0.26480000000000004,False,0.8749,0.389861159065067,59.58382986524887
RBN,C_101,RTT-MAY-2021,2021-05-01,1581.0,1662.3333333333333,-0.048927210747944594,0.3049,0.04490828589500316,0.2476,0.248,False,0.9399,-0.16431508760273505,43.872032266935555
RBN,X02,RTT-MAY-2021,2021-05-01,2488.0,2258.0,0.10186005314437563,0.1857,0.034163987138263664,0.2476,0.248,False,0.9399,-0.5440974255937656,32.92694105784214
RBN,C_330,RTT-MAY-2021,2021-05-01,1938.0,2372.3333333333335,-0.18308275958971487,0.0418,0.0010319917440660474,0.2476,0.248,False,0.9399,-1.226880081497875,16.335136126134383
RBN,C_110,RTT-MAY-2021,2021-05-01,2429.0,1600.0,0.518125,0.4347,0.1350349938246192,0.2476,0.248,False,0.9399,1.0256467052861586,78.50398753322945
RBN,C_120,RTT-MAY-2021,2021-05-01,1116.0,1380.0,-0.19130434782608696,0.2437,0.11021505376344086,0.2476,0.248,False,0.9399,0.2638676012711924,55.58712989274911
RBN,C_320,RTT-MAY-2021,2021-05-01,851.0,917.6666666666666,-0.07264802034144568,0.047,0.0,0.2476,0.248,False,0.9399,-1.2135651191776553,16.7843065358878
RBS,X04,RTT-MAY-2021,2021-05-01,11162.0,11547.0,-0.03334199359140899,0.2884,0.021053574628202832,0.0476,0.18320000000000003,False,0.6913,-1.8205714505581532,8.039233660280502
RBT,X02,RTT-MAY-2021,2021-05-01,1358.0,1255.0,0.08207171314741046,0.0626,0.0,0.3318,0.2641,False,0.8803,-1.4719115697839191,12.485104042533687
RBT,C_320,RTT-MAY-2021,2021-05-01,1047.0,723.3333333333334,0.4474654377880183,0.2359,0.007640878701050621,0.3318,0.2641,False,0.8803,-0.9403866504673035,23.036025300210834
RBT,C_330,RTT-MAY-2021,2021-05-01,1623.0,1452.6666666666667,0.1172556218448828,0.1842,0.0,0.3318,0.2641,False,0.8803,-1.1671965226119778,17.60931341094509
RBT,C_340,RTT-MAY-2021,2021-05-01,249.0,290.3333333333333,-0.14236509758897808,0.1004,0.0,0.3318,0.2641,False,0.8803,-1.398037658832341,13.502612521771015
RJN,C_120,RTT-MAY-2022,2022-05-01,691.0,614.0,0.12540716612377856,0.2562,0.011577424023154847,0.2756,0.4517,False,0.8064,-0.29276335142078086,40.370336419470156
RJN,C_430,RTT-MAY-2022,2022-05-01,31.0,4.666666666666667,5.642857142857142,0.0323,0.0,0.2756,0.4517,False,0.8064,-0.464432816623592,35.34696122467687
RJR,C_101,RTT-MAY-2022,2022-05-01,2392.0,2147.3333333333335,0.11393977025768387,0.6359,0.2244983277591973,0.3714,0.4093,False,0.9971,3.2610565129197417,99.05582546521221
RJR,C_120,RTT-MAY-2022,2022-05-01,5114.0,2296.6666666666665,1.2267053701015969,0.6797,0.15858427845131012,0.3714,0.4093,False,0.9971,2.8701597056858486,98.42332019433495
RJR,C_410,RTT-MAY-2022,2022-05-01,1047.0,327.0,2.2018348623853212,0.5415,0.07545367717287488,0.3714,0.4093,False,0.9971,1.8594451071046194,93.40911174259784
RWW,C_301,RTT-MAY-2022,2022-05-01,1188.0,1031.6666666666667,0.15153473344103374,0.287,0.005892255892255892,0.1479,0.29500000000000004,False,0.9217,-0.3116729467398863,39.81116509304245
RBL,C_101,RTT-MAY-2022,2022-05-01,2316.0,1953.3333333333333,0.18566552901023892,0.3998,0.07556131260794473,0.1397,0.36639999999999995,False,0.9179,0.9401978350402957,76.30396919974332
RBL,C_301,RTT-MAY-2022,2022-05-01,2125.0,1221.0,0.7403767403767403,0.4249,0.011294117647058824,0.1397,0.36639999999999995,False,0.9179,0.46843371082229057,62.34301952516271
RBL,C_502,RTT-MAY-2022,2022-05-01,3278.0,1620.6666666666667,1.0226244343891402,0.5162,0.06040268456375839,0.1397,0.36639999999999995,False,0.9179,1.16548576070043,81.79484829040243
RBL,X06,RTT-MAY-2022,2022-05-01,2771.0,2547.0,0.08794660384766395,0.0541,0.0021652832912306026,0.1397,0.36639999999999995,False,0.9179,-0.5918668477412294,31.836098634155285
RBL,C_330,RTT-MAY-2022,2022-05-01,1860.0,1962.0,-0.051987767584097844,0.2323,0.0005376344086021505,0.1397,0.36639999999999995,False,0.9179,-0.17704981924418525,43.51452928774406
RBL,C_100,RTT-MAY-2022,2022-05-01,364.0,2696.6666666666665,-0.8650185414091471,0.1374,0.019230769230769232,0.1397,0.36639999999999995,False,0.9179,-0.31482122487075626,39.71949766248052
RBN,C_100,RTT-MAY-2022,2022-05-01,2169.0,1492.3333333333333,0.4534286352468171,0.2771,0.036883356385431075,0.137,0.34219999999999995,False,0.9752,0.48818125487412506,62.97552479603997
RBN,C_340,RTT-MAY-2022,2022-05-01,452.0,438.0,0.03196347031963476,0.0619,0.0,0.137,0.34219999999999995,False,0.9752,-0.41757525703038895,36.58447153726281
RBN,C_150,RTT-MAY-2022,2022-05-01,43.0,35.0,0.22857142857142865,0.2093,0.0,0.137,0.34219999999999995,False,0.9752,-0.034571496333249685,47.4287285727381
RBN,C_502,RTT-MAY-2022,2022-05-01,3620.0,1332.0,1.7177177177177176,0.3652,0.022099447513812154,0.137,0.34219999999999995,False,0.9752,0.6845291990361246,69.02557521312677
RBQ,C_170,RTT-MAY-2022,2022-05-01,1020.0,491.0,1.0773930753564156,0.3245,0.06274509803921569,0.0434,0.32668888888888886,True,0.7481,-0.25755901597620456,41.35117792648272
RBQ,C_340,RTT-MAY-2022,2022-05-01,1741.0,157.66666666666666,10.042283298097253,0.085,0.0005743825387708214,0.0434,0.32668888888888886,True,0.7481,-0.6216386491381369,30.882757356311302
RBT,C_410,RTT-MAY-2022,2022-05-01,976.0,258.6666666666667,2.7731958762886597,0.4672,0.006147540983606557,0.2633,0.4014,False,0.9893,1.1240575456825765,80.91484095700797
RBT,C_110,RTT-MAY-2022,2022-05-01,3731.0,1628.6666666666667,1.290830945558739,0.4913,0.05172875904583222,0.2633,0.4014,False,0.9893,1.4661284976907185,87.67989733247778
RBT,C_101,RTT-MAY-2022,2022-05-01,1359.0,1059.3333333333333,0.28288231592196356,0.2075,0.008094186902133923,0.2633,0.4014,False,0.9893,0.27701897616958077,56.045467045558716
RBT,C_300,RTT-MAY-2022,2022-05-01,14.0,28.0,-0.5,0.1429,0.0,0.2633,0.4014,False,0.9893,-0.025995103127759378,47.676230635255294
RBT,X06,RTT-MAY-2022,2022-05-01,684.0,510.0,0.3411764705882352,0.0058,0.0,0.2633,0.4014,False,0.9893,-0.29152998226811094,40.388669905582546
REM,X06,RTT-MAY-2022,2022-05-01,3157.0,3344.0,-0.05592105263157898,0.242,0.004751346214760849,0.1245,0.34019999999999995,False,0.933,-0.15033572154328592,44.32120267668897
REM,C_410,RTT-MAY-2022,2022-05-01,901.0,535.0,0.6841121495327103,0.0777,0.0,0.1245,0.34019999999999995,False,0.933,-0.5354053709234585,33.165276377303144
REM,C_300,RTT-MAY-2022,2022-05-01,489.0,49.666666666666664,8.845637583892618,0.4888,0.044989775051124746,0.1245,0.34019999999999995,False,0.933,1.615368874029041,89.93491612430104
REM,X04,RTT-MAY-2022,2022-05-01,495.0,293.0,0.689419795221843,0.1798,0.0,0.1245,0.34019999999999995,False,0.933,-0.28170153846246926,40.682005683380694
REN,X06,RTT-MAY-2022,2022-05-01,459.0,384.0,0.1953125,0.0283,0.0,0.0,0.32668888888888886,True,0.9329,-0.6457417064005663,30.1860848840407
RET,C_150,RTT-MAY-2022,2022-05-01,4084.0,2218.0,0.8412984670874661,0.2747,0.01811949069539667,0.0024,0.32668888888888886,True,0.8342,-0.3234779589776646,39.49032908607572
RET,C_130,RTT-MAY-2022,2022-05-01,43.0,78.0,-0.4487179487179487,0.0233,0.0,0.0024,0.32668888888888886,True,0.8342,-1.2256910499480418,16.39930332752773
RBQ,C_320,RTT-May-2023,2023-05-01,3696.0,1791.6666666666667,1.0628837209302326,0.2568,0.0021645021645021645,0.0274,0.30144444444444446,True,0.6859,-1.404217017639665,13.410945091209092
RBT,C_100,RTT-May-2023,2023-05-01,5381.0,2206.6666666666665,1.4385196374622358,0.4613,0.06857461438394351,0.2815,0.34130000000000005,False,0.8777,0.6719725322992912,68.70473920616004
REM,C_130,RTT-May-2023,2023-05-01,10203.0,2577.6666666666665,2.9582309582309585,0.4622,0.019112025874742724,0.1119,0.2935,False,0.9388,0.6074027148073498,66.77972316435971
REM,C_330,RTT-May-2023,2023-05-01,3960.0,241.0,15.431535269709542,0.478,0.15151515151515152,0.1119,0.2935,False,0.9388,2.9528289820983527,98.5974883124026
REM,C_301,RTT-May-2023,2023-05-01,4678.0,1951.6666666666667,1.396925704526046,0.2661,0.0017101325352714834,0.1119,0.2935,False,0.9388,-0.1751706154553768,43.55119625996883
REM,C_160,RTT-May-2023,2023-05-01,355.0,200.0,0.7749999999999999,0.5211,0.008450704225352112,0.1119,0.2935,False,0.9388,0.46336927756449,62.05885049042076
RET,X05,RTT-May-2023,2023-05-01,352.0,125.0,1.8159999999999998,0.2699,0.011363636363636364,0.0046,0.30144444444444446,True,0.8787,-0.20659458973317735,42.72618938491154
RJN,C_301,RTT-May-2023,2023-05-01,1268.0,561.3333333333334,1.2589073634204273,0.541,0.10646687697160884,0.1967,0.4477,False,0.9252,2.0444171564778615,95.07745897882482
RJN,C_101,RTT-May-2023,2023-05-01,382.0,372.0,0.026881720430107503,0.2618,0.010471204188481676,0.1967,0.4477,False,0.9252,0.3717511537597681,58.84132367769731
RJN,C_130,RTT-May-2023,2023-05-01,2480.0,1525.3333333333333,0.625874125874126,0.4089,0.005241935483870968,0.1967,0.4477,False,0.9252,0.7422025351807946,70.68475570629755
RJN,C_502,RTT-May-2023,2023-05-01,1445.0,640.3333333333334,1.2566371681415927,0.4152,0.007612456747404845,0.1967,0.4477,False,0.9252,0.835208086994357,73.34311119259327
RJN,C_100,RTT-May-2023,2023-05-01,1403.0,855.0,0.6409356725146198,0.3542,0.0042765502494654314,0.1967,0.4477,False,0.9252,0.5991070663191019,66.55972133101109
RJN,X05,RTT-May-2023,2023-05-01,781.0,461.0,0.6941431670281997,0.4673,0.1088348271446863,0.1967,0.4477,False,0.9252,1.8330847987602585,93.11577596479971
RJN,C_160,RTT-May-2023,2023-05-01,68.0,114.0,-0.4035087719298246,0.3529,0.0,0.1967,0.4477,False,0.9252,0.4645656685730891,62.15051792098267
RJN,C_320,RTT-May-2023,2023-05-01,750.0,379.6666666666667,0.9754170324846356,0.54,0.048,0.1967,0.4477,False,0.9252,1.4863056699921835,88.0007333394445
RJR,X05,RTT-May-2023,2023-05-01,6664.0,1134.0,4.8765432098765435,0.5555,0.07487995198079232,0.249,0.39759999999999995,False,0.9393,1.8910761941334573,93.76661472178934
RJR,C_130,RTT-May-2023,2023-05-01,3668.0,2391.6666666666665,0.5336585365853659,0.5889,0.15676117775354417,0.249,0.39759999999999995,False,0.9393,2.332223091487013,96.56247135392795
RJR,C_100,RTT-May-2023,2023-05-01,1784.0,4242.0,-0.5794436586515794,0.6654,0.04876681614349776,0.249,0.39759999999999995,False,0.9393,1.4434417848369943,87.33156109634247
RJR,C_140,RTT-May-2023,2023-05-01,1588.0,1369.0,0.1599707815924032,0.6209,0.11335012594458438,0.249,0.39759999999999995,False,0.9393,1.9845852540754794,94.6374553121276
RJR,C_320,RTT-May-2023,2023-05-01,1104.0,716.3333333333334,0.5411819450907398,0.2174,0.0018115942028985507,0.249,0.39759999999999995,False,0.9393,0.005483329140481996,48.47373728114401
RJR,C_330,RTT-May-2023,2023-05-01,2337.0,846.6666666666666,1.760236220472441,0.4326,0.10055626872058195,0.249,0.39759999999999995,False,0.9393,1.5432083621775068,88.9265743881199
RJR,C_340,RTT-May-2023,2023-05-01,1441.0,781.6666666666666,0.8434968017057569,0.5066,0.08743927827897294,0.249,0.39759999999999995,False,0.9393,1.526524441398239,88.60573838115317
RJR,C_430,RTT-May-2023,2023-05-01,295.0,123.66666666666667,1.38544474393531,0.1729,0.0,0.249,0.39759999999999995,False,0.9393,-0.0465450367679775,47.062058850490416
RWW,X02,RTT-May-2023,2023-05-01,2477.0,1203.0,1.059019118869493,0.4413,0.011303996770286637,0.2534,0.2902,False,0.9285,0.10877520984948152,51.278760656338804
RWW,C_120,RTT-May-2023,2023-05-01,3357.0,1918.0,0.7502606882168925,0.7191,0.10783437593089068,0.2534,0.2902,False,0.9285,1.646344977016006,90.47575396461637
RWW,C_320,RTT-May-2023,2023-05-01,1922.0,1295.6666666666667,0.48340622588114224,0.4386,0.04214360041623309,0.2534,0.2902,False,0.9285,0.33092792565507756,57.52131267760565
RWW,C_430,RTT-May-2023,2023-05-01,4.0,27.333333333333332,-0.8536585365853658,0.0,0.0,0.2534,0.2902,False,0.9285,-1.257747313199332,15.812631771931432
RBL,X02,RTT-May-2023,2023-05-01,2852.0,1298.0,1.1972265023112483,0.2872,0.0091164095371669,0.0525,0.36429999999999996,False,0.916,0.21298125690965558,54.184618205151715
RBL,X05,RTT-May-2023,2023-05-01,6055.0,3751.0,0.614236203679019,0.5442,0.11461601981833196,0.0525,0.36429999999999996,False,0.916,1.7560572102898369,92.1899349161243
RBL,C_110,RTT-May-2023,2023-05-01,2237.0,2028.3333333333333,0.10287592440427273,0.4122,0.02056325435851587,0.0525,0.36429999999999996,False,0.916,0.5299472631002224,64.31386928224401
RBL,X04,RTT-May-2023,2023-05-01,3344.0,1449.0,1.3077984817115254,0.4196,0.011961722488038277,0.0525,0.36429999999999996,False,0.916,0.5769785644905102,65.83554862957192
RBN,C_130,RTT-May-2023,2023-05-01,3382.0,1542.3333333333333,1.1927814998919386,0.2954,0.02247191011235955,0.3466,0.35929999999999995,False,0.9704,0.3217474730739947,57.28297735814465
RBN,X04,RTT-May-2023,2023-05-01,1926.0,569.0,2.3848857644991215,0.2783,0.0005192107995846313,0.3466,0.35929999999999995,False,0.9704,0.1857304406333819,53.469612246768726
RBN,X06,RTT-May-2023,2023-05-01,19.0,17.0,0.11764705882352944,0.5263,0.15789473684210525,0.3466,0.35929999999999995,False,0.9704,2.0280163586754836,94.9949582913191
RBN,C_300,RTT-May-2023,2023-05-01,114.0,177.33333333333334,-0.3571428571428572,0.2105,0.0,0.3466,0.35929999999999995,False,0.9704,-0.23001847345232013,42.17618480154001
RBN,C_410,RTT-May-2023,2023-05-01,576.0,549.6666666666666,0.04790782292298368,0.276,0.003472222222222222,0.3466,0.35929999999999995,False,0.9704,-0.0001779125651815705,48.29956916307636
RBN,C_430,RTT-May-2023,2023-05-01,114.0,94.0,0.2127659574468086,0.1316,0.0,0.3466,0.35929999999999995,False,0.9704,-0.3752303718259576,37.895315794298284
RBN,C_100,RTT-May-2024,2024-05-01,6481.0,1492.3333333333333,3.3428635246817064,0.3941,0.043820398086715014,0.0652,0.3177,False,0.9522,0.9295928936737252,76.01980016500137
RBN,C_502,RTT-May-2024,2024-05-01,7309.0,1332.0,4.487237237237237,0.4615,0.03516212888220003,0.0652,0.3177,False,0.9522,1.1195613285730164,80.78650655422128
RBN,C_340,RTT-May-2024,2024-05-01,1298.0,438.0,1.9634703196347032,0.332,0.0015408320493066256,0.0652,0.3177,False,0.9522,0.26974944554356023,55.797964983041524
RBN,C_150,RTT-May-2024,2024-05-01,51.0,35.0,0.4571428571428571,0.4314,0.0,0.0652,0.3177,False,0.9522,0.36888143059806006,58.75882299019158
RBQ,C_170,RTT-May-2024,2024-05-01,1212.0,491.0,1.4684317718940938,0.4992,0.09488448844884488,0.1998,0.32742222222222217,True,0.8143,0.6932353539028293,69.30057750481254
RBQ,C_340,RTT-May-2024,2024-05-01,910.0,157.66666666666666,4.7716701902748415,0.0319,0.0,0.1998,0.32742222222222217,True,0.8143,-1.0341699196967626,20.8635071958933
RBT,C_110,RTT-May-2024,2024-05-01,4364.0,1628.6666666666667,1.6794924273434302,0.5889,0.06736938588450962,0.1374,0.4123,False,0.9027,1.6151908748603445,89.91658263818864
RBT,C_101,RTT-May-2024,2024-05-01,1844.0,1059.3333333333333,0.7407174323473884,0.2082,0.0021691973969631237,0.1374,0.4123,False,0.9027,-0.003811585512488072,48.198734989458245
RBT,C_410,RTT-May-2024,2024-05-01,1535.0,258.6666666666667,4.934278350515464,0.6606,0.18371335504885994,0.1374,0.4123,False,0.9027,3.1370094948379945,98.89999083325695
RBT,C_300,RTT-May-2024,2024-05-01,168.0,28.0,5.0,0.1786,0.0,0.1374,0.4123,False,0.9027,0.2803580830699368,56.18296819140159
RBT,X06,RTT-May-2024,2024-05-01,775.0,510.0,0.5196078431372548,0.0129,0.0,0.1374,0.4123,False,0.9027,-0.5274726688084171,33.31194426620222
REM,X06,RTT-May-2024,2024-05-01,3734.0,3344.0,0.11662679425837319,0.3516,0.0029459025174076057,0.0257,0.31499999999999995,False,0.921,0.03240469869933563,49.15207626730223
REM,C_410,RTT-May-2024,2024-05-01,569.0,535.0,0.06355140186915897,0.1353,0.0,0.0257,0.31499999999999995,False,0.921,-0.5355056789177057,33.13777614813457
REM,X04,RTT-May-2024,2024-05-01,1069.0,293.0,2.6484641638225255,0.5959,0.09541627689429373,0.0257,0.31499999999999995,False,0.921,1.7016533006431889,91.40159501329178
REM,C_300,RTT-May-2024,2024-05-01,527.0,49.666666666666664,9.610738255033558,0.4326,0.0,0.0257,0.31499999999999995,False,0.921,1.0475201455989975,78.96232468603905
REN,X06,RTT-May-2024,2024-05-01,451.0,384.0,0.17447916666666674,0.0333,0.0,0.0,0.32742222222222217,True,0.9199,-0.698536895604003,28.829406911724263
RET,C_150,RTT-May-2024,2024-05-01,3988.0,2218.0,0.7980162308385934,0.2417,0.007271815446339017,0.0077,0.32742222222222217,True,0.7061,-1.1687191600150117,17.572646438720323
RET,C_130,RTT-May-2024,2024-05-01,27.0,78.0,-0.6538461538461539,0.037,0.0,0.0077,0.32742222222222217,True,0.7061,-1.871009671278851,7.590063250527088
RJN,C_120,RTT-May-2024,2024-05-01,1314.0,614.0,1.1400651465798046,0.5373,0.0365296803652968,0.1321,0.49439999999999995,False,0.915,1.6287685398980636,90.19158492987441
RJN,C_430,RTT-May-2024,2024-05-01,109.0,4.666666666666667,22.357142857142854,0.633,0.03669724770642202,0.1321,0.49439999999999995,False,0.915,3.7469626654067056,99.58749656247136
RJR,C_120,RTT-May-2024,2024-05-01,5310.0,2296.6666666666665,1.3120464441219162,0.6064,0.1152542372881356,0.1724,0.4021,False,0.9389,2.1628675904836068,95.79246493720781
RJR,C_410,RTT-May-2024,2024-05-01,602.0,327.0,0.8409785932721712,0.4535,0.03820598006644518,0.1724,0.4021,False,0.9389,1.0427860279584011,78.89815748464571
RJR,C_101,RTT-May-2024,2024-05-01,1955.0,2147.3333333333335,-0.08956845700093141,0.5749,0.10485933503836317,0.1724,0.4021,False,0.9389,1.8662688926668811,93.464112200935
RWW,C_301,RTT-May-2024,2024-05-01,2827.0,1031.6666666666667,1.7402261712439415,0.3081,0.04386275203395826,0.1112,0.34550000000000003,False,0.9298,0.5500109469159689,64.92804106700889
RBL,C_301,RTT-May-2024,2024-05-01,2619.0,1221.0,1.1449631449631448,0.3555,0.03245513554791905,0.0439,0.41369999999999996,False,0.9042,0.7782745559280055,71.59226326886058
RBL,C_100,RTT-May-2024,2024-05-01,195.0,2696.6666666666665,-0.9276885043263288,0.2513,0.02564102564102564,0.0439,0.41369999999999996,False,0.9042,0.2744157804345792,55.9354661288844
RBL,C_101,RTT-May-2024,2024-05-01,2084.0,1953.3333333333333,0.0668941979522184,0.3321,0.006238003838771593,0.0439,0.41369999999999996,False,0.9042,0.38685526814750293,59.437161976349806
